Kingdom	Supergroup	Division	Class	Order	Family	Genus	Species
Eukaryota	Alveolata	Ciliophora	Litostomatea	Haptoria_4	Didiniidae	Didinium	Didinium_nasutum
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Gymnopus	Gymnopus_dryophilus
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytriales	Thraustochytriaceae	Labyrinthuloides	Labyrinthuloides_minuta
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Mytiloida	Musculus	NA
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Scyphozoa	Nausithoe	Nausithoe_rubra
Eukaryota	Opisthokonta	Metazoa	Brachiopoda	Brachiopoda_X	Brachiopoda_XX	Phoronis	Phoronis_muelleri
Eukaryota	Alveolata	Ciliophora	Litostomatea	Haptoria_5	Pleurostomatida	Loxophyllum	Loxophyllum_utriculariae
Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Zygodiscales	Helicosphaeraceae	Helicosphaera	Helicosphaera_carteri
Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Heterophryidae	Heterophrys	Heterophrys_marina
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Polykrikos	Polykrikos_geminatus
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Botrynema	Botrynema_brucei
Eukaryota	Opisthokonta	Metazoa	Brachiopoda	Brachiopoda_X	Brachiopoda_XX	Lingula	Lingula_anatina
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Phascolosoma	Phascolosoma_granulatum
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_socialis_debilis
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Planktoniella	Planktoniella_sol
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Hyperia	NA
Eukaryota	Alveolata	Ciliophora	Heterotrichea	Heterotrichea_X	Peritromidae	Peritromus	NA
Eukaryota	Excavata	Discoba	Euglenozoa	Kinetoplastida	Parabodonid	Procryptobia	Procryptobia_sorokini
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Cryptococcus	Cryptococcus_terreus
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Anthessius	Anthessius_sp.
Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharis	Katablepharis_japonica
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Heteroconchia	Unknown	Unknown_marine
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Cystofilobasidium	Cystofilobasidium_infirmominiatum
Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Scuticociliatia_1	Philasterida	NA	NA
Eukaryota	Rhizaria	Foraminifera	Tubothalamea	Miliolida	Soritidae	NA	NA
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_dichatoensis
Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	NA	NA	NA	NA
Eukaryota	Rhizaria	Radiolaria	Polycystinea	Spumellarida	Ethmosphaeridae	NA	NA
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_radicans
Eukaryota	Opisthokonta	Metazoa	Mollusca	Gastropoda	Vetigastropoda	Sinezona	Sinezona_confusa
Eukaryota	Alveolata	Ciliophora	Ciliophora_X	Ciliophora_XX	Protocruziidae	Protocruzia	Protocruzia_sp.
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Pectinoida	Chlamys	Chlamys_hastata
Eukaryota	Stramenopiles	Pseudofungi	Hyphochytriomyceta	Hyphochytrydiales	Hyphochrytriaceae	Hyphochytrium	Hyphochytrium_catenoides
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Laonice	Laonice_sp.
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	NA	NA	NA
Eukaryota	Amoebozoa	Lobosa	Discosea-Flabellinia	Dactylopodida	Paramoebidae	Paramoeba	Paramoeba_eilhardi
Eukaryota	Rhizaria	Radiolaria	Polycystinea	Nassellaria	Pterocoryothoidea	Pterocorys	Pterocorys_zancleus
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Mytiloida	Modiolus	Modiolus_modiolus
Eukaryota	Excavata	Discoba	Heterolobosea	Heterolobosea_X	Vahlkampfiidae	Naegleria	NA
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_brevis_2
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Pectinoida	Argopecten	Argopecten_irradians
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Euplotia	Euplotidae	Moneuplotes	Moneuplotes_crassus
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Pachycerianthus	Pachycerianthus_fimbriatus
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Tetraplatia	Tetraplatia_volitans
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Eucheilota	Eucheilota_sp.
Eukaryota	Opisthokonta	Fungi	Ascomycota	NA	NA	NA	NA
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Aspidosiphon	Aspidosiphon_elegans
Eukaryota	Archaeplastida	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Chlamydomonas	Chlamydomonas_reginae
Eukaryota	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	Sey055-lineage	Sey055-lineage_X	Sey055-lineage_X_sp.
Eukaryota	Rhizaria	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Protocystis	NA
Eukaryota	Opisthokonta	Metazoa	Chaetognatha	Aphragmophora	Aphragmophora_X	Sagitta	Sagitta_bipunctata
Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	NA	NA	NA
Eukaryota	Opisthokonta	Metazoa	Mollusca	Gastropoda	Caenogastropoda	Schwartziella	Schwartziella_subulata
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Pichia	Pichia_nakasei
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Cochliobolus	NA
Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Mantoniella	NA
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Pachycerianthus	NA
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Lestrigonus	NA
Eukaryota	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Eimeriidae	Goussia6	Goussia6_janae
Eukaryota	Opisthokonta	Metazoa	Craniata	Craniata_X	Craniata_XX	Pan	Pan_troglodytes
Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	NA	NA	NA
Eukaryota	Opisthokonta	Metazoa	Chaetognatha	Aphragmophora	Aphragmophora_X	Sagitta	Sagitta_sp.
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Agalma	Agalma_elegans
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Kluyveromyces	Kluyveromyces_aestuarii
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Pterioida-Pterioidea	Malleus	Malleus_albus
Eukaryota	Excavata	Discoba	Euglenozoa	Euglenida	Eutreptiales	Eutreptiella	Eutreptiella_sp.
Eukaryota	Excavata	Discoba	Euglenozoa	Euglenida	Eutreptiales	Eutreptiella	Eutreptiella_eupharyngea
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Cystobasidiomycetes	NA	NA
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Ochetostoma	Ochetostoma_sp.
Eukaryota	Opisthokonta	Metazoa	Nematoda	Chromadorea	Chromadoridae	Punctodora	Punctodora_ratzeburgensis
Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	Haptolina	NA
Eukaryota	Rhizaria	Radiolaria	Acantharea	Arthracanthida-Symphyacanthida	Arthracanthida-Symphyacanthida_X	Acanthostaurus	Acanthostaurus_nordgaardi
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Montastraea	NA
Eukaryota	Rhizaria	Foraminifera	Monothalamids	Monothalamids_Clade-I	Monothalamids_Clade-I_X	Allogromia	Allogromia_laticollaris
Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Euglyphida	Euglyphida_X	Euglyphida_XX	Euglyphida_XX_sp.
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pseudo-nitzschia	Pseudo-nitzschia_cf_cuspidata
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Axiopsis	Axiopsis_serratifrons
Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Cystobasidiomycetes	Erythrobasidium	Erythrobasidium_hasegawianum
Eukaryota	Opisthokonta	Metazoa	Mollusca	Gastropoda	Nudibranchia	Polycera	Polycera_quadrilineata
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Oithona	Oithona_davisae
Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Basal_Cryptophyceae-2	Basal_Cryptophyceae-2_X	Basal_Cryptophyceae-2_X_sp.
Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Cryothecomonas-lineage	Cryothecomonas	NA
Eukaryota	Archaeplastida	Chlorophyta	Trebouxiophyceae	Watanabea-Clade	Watanabea-Clade_X	Apatococcus	Apatococcus_lobatus
Eukaryota	Opisthokonta	Metazoa	Platyhelminthes	Trematoda	Digenea	Plerurus	Plerurus_digitatus
Eukaryota	Apusozoa	Apusomonadidae	Apusomonadidae_Group-2	Apusomonadidae_Group-2_X	Apusomonadidae_Group-2_XX	Thecamonas	Thecamonas_trahens
Eukaryota	Rhizaria	Cercozoa	Chlorarachniophyceae	Chlorarachnida	Chlorarachnida_X	Lotharella	Lotharella_sp.
Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	NA	NA	NA	NA
Eukaryota	Opisthokonta	Metazoa	Ctenophora	Ctenophora_X	Ctenophora_XX	Beroe	Beroe_cucumis
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_didymus_2
Eukaryota	Rhizaria	Foraminifera	Globothalamea	Rotaliida	Globorotaliidae	Globorotalia	Globorotalia_truncatulinoides
Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosigidae_Group_A_X	Monosigidae_Group_A_X_sp.
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Heteroconchia	Scintilla	Scintilla_sp.
Eukaryota	Rhizaria	Radiolaria	Polycystinea	Spumellarida	Spumellarida_X	NA	NA
Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Apostomatia	Apostomatia_X	Apostomatia_XX	Apostomatia_XX_sp.
Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Pseudopedinella	NA
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulales	Labyrinthulaceae	Aplanochytrium	Aplanochytrium_sp.
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Guinardia	Guinardia_flaccida
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Strombidinopsidae	Strombidinopsis	Strombidinopsis_acuminata
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Pichia	Pichia_occidentalis
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Cryptococcus	NA
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Scrippsiella	Scrippsiella_precaria
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_sp.
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Tontoniidae_A	Laboea	NA
Eukaryota	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Sarcotragus	Sarcotragus_spinosulus
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Leptomysis	NA
Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Scuticociliatia_1	Philasterida	Mesanophrys	Mesanophrys_carcini
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniopsidaceae	Parvodinium	Parvodinium_umbonatum
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Plesionika	Plesionika_grandis
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Nephtys	Nephtys_hombergii
Eukaryota	Archaeplastida	Chlorophyta	Pyramimonadales	Pyramimonadales_X	Pyramimonadales_XX	Pyramimonas	Pyramimonas_gelidicola
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Heteroconchia	Parvicardium	Parvicardium_minimum
Eukaryota	Excavata	Discoba	Euglenozoa	Kinetoplastida	Eubodonid	Eubodonid_X	Eubodonid_X_sp.
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae_A	Leegaardiellidae_A_X	Leegaardiellidae_A_X_sp.
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Phyllochaetopterus	NA
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Paracalanus	Paracalanus_aculeatus
Eukaryota	Archaeplastida	Rhodophyta	Florideophyceae	Rhodymeniales	Rhodymeniales_X	NA	NA
Eukaryota	Rhizaria	Cercozoa	Filosa-Granofilosea	Limnofilida	Limnofilidae	Limnofila	Limnofila_anglica
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_G	Strombidiidae_G_X	Strombidiidae_G_X_sp.
Eukaryota	Alveolata	Ciliophora	Litostomatea	Haptoria_4	Didiniidae	NA	NA
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_minutum
Eukaryota	Rhizaria	Radiolaria	Polycystinea	Spumellarida	Pyloniidae-Spongodiscidae	Tetrapyle	NA
Eukaryota	Rhizaria	Foraminifera	Globothalamea	Rotaliida	Globigerinacea	Globigerina	Globigerina_falconensis
Eukaryota	Rhizaria	Foraminifera	Globothalamea	Rotaliida	Globigerinacea	Globigerina	Globigerina_bulloides
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Lucicutia	Lucicutia_ovaliformis
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Anomalocera	Anomalocera_patersoni
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytriales	Thraustochytriaceae	Thraustochytrium	NA
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_costatus
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Limoida	Limaria	Limaria_hians
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytriales	Thraustochytriaceae	Botryochytrium	Botryochytrium_radiatum
Eukaryota	Opisthokonta	Metazoa	Platyhelminthes	Monogenea	Polyopisthocotylea	Choricotyle	Choricotyle_australiensis
Eukaryota	Opisthokonta	Metazoa	Hemichordata	Hemichordata_X	Hemichordata_XX	Enteropneusta	Enteropneusta_sp.
Eukaryota	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Hippospongia	Hippospongia_communis
Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadales_X	Hemiselmis	Hemiselmis_sp.
Eukaryota	Stramenopiles	Ochrophyta	Bolidophyceae	Parmales	Parmales_env_2	Parmales_env_2_X	Parmales_env_2_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	NA	NA
Eukaryota	Opisthokonta	Metazoa	Nemertea	Nemertea_X	Nemertea_XX	Balionemertes	Balionemertes_australiensis
Eukaryota	Amoebozoa	Conosa	Variosea	ATCC50593-Flamella-WIM80-lineage	Flamella-lineage	Flamella	Flamella_arnhemensis
Eukaryota	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix_didyma
Eukaryota	Opisthokonta	Metazoa	Echinodermata	Echinodermata_X	Echinodermata_XX	Paracentrotus	Paracentrotus_lividus
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Blastodiniaceae	Blastodinium	Blastodinium_pruvoti
Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Pteridomonas	Pteridomonas_danica
Eukaryota	Archaeplastida	Streptophyta	Embryophyceae	Embryophyceae_X	Embryophyceae_XX	Pinus	Pinus_elliottii
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Microeuraphia	Microeuraphia_sp.
Eukaryota	Rhizaria	Foraminifera	Globothalamea	Rotaliida	Cassidulinidae	NA	NA
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Pseudocalanus	Pseudocalanus_elongatus
Eukaryota	Opisthokonta	Metazoa	Gastrotricha	Gastrotricha_X	Gastrotricha_XX	NA	NA
Eukaryota	Amoebozoa	Lobosa	Discosea-Flabellinia	Vannellida	Vannellidae	Ripella	Ripella_sp.
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Strombidinopsidae	Strombidinopsis	NA
Eukaryota	Alveolata	Ciliophora	Nassophorea	Nassophorea_X	NA	NA	NA
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Heteroconchia	Parvicardium	Parvicardium_exiguum
Eukaryota	Rhizaria	Foraminifera	Globothalamea	Rotaliida	Planorbulinacea	Planorbulinella	Planorbulinella_sp.
Eukaryota	Hacrobia	Haptophyta	Pavlovophyceae	Pavlovales	Pavlovaceae	Pavlova	Pavlova_pinguis
Eukaryota	Amoebozoa	Lobosa	Lobosa-G1	Lobosa-G1_X	Lobosa-G1_XX	Lobosa-G1_XXX	Lobosa-G1_XXX_sp.
Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiophyceae_X	Braarudosphaeraceae	Braarudosphaeraceae_X	Braarudosphaeraceae_X_sp.
Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	NA	NA	NA
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Mytiloida	Septifer	Septifer_bilocularis
Eukaryota	Amoebozoa	Conosa	Archamoebea	NA	NA	NA	NA
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Gnathophylloides	Gnathophylloides_mineri
Eukaryota	Archaeplastida	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	NA	NA
Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Zygodiscales	Pontosphaeraceae	Scyphosphaera	Scyphosphaera_apsteinii
Eukaryota	Rhizaria	Foraminifera	Globothalamea	Rotaliida	Globorotaliidae	Globorotalia	Globorotalia_ungulata
Eukaryota	Archaeplastida	Rhodophyta	NA	NA	NA	NA	NA
Eukaryota	Opisthokonta	Metazoa	Nemertea	Nemertea_X	Nemertea_XX	Hubrechtella	Hubrechtella_dubia
Eukaryota	Archaeplastida	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis	NA
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Naiadinium	Naiadinium_polonicum
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Pyrophacaceae	Fragilidium	Fragilidium_subglobosum
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Leucosporidium	Leucosporidium_scottii
Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Peronosporales	Pythium	NA
Eukaryota	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Ircinia	NA
Eukaryota	Archaeplastida	Chlorophyta	Nephroselmidophyceae	Nephroselmidales	Nephroselmidales_X	Nephroselmis	Nephroselmis_pyriformis
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Palythoa	NA
Eukaryota	Rhizaria	Cercozoa	Phaeodarea	Phaeoconchida	Conchariidae	Conchellium	Conchellium_capsula
Eukaryota	Stramenopiles	Sagenista	MAST-9	NA	NA	NA	NA
Eukaryota	Rhizaria	Foraminifera	Globothalamea	Rotaliida	Bolivinidae	Bolivina	Bolivina_sp.
Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_I	NA	NA
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	Rhabdonellidae	NA	NA
Eukaryota	Excavata	Discoba	Heterolobosea	Heterolobosea_X	Pharyngomonaceae	Pharyngomonas	Pharyngomonas_sp.
Eukaryota	Amoebozoa	Lobosa	Discosea-Flabellinia	Dactylopodida	Paramoebidae	NA	NA
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Sphaeronectes	Sphaeronectes_gracilis
Eukaryota	Amoebozoa	Lobosa	Discosea-Flabellinia	Dactylopodida	Paramoebidae	Pseudoparamoeba	Pseudoparamoeba_pagei
Eukaryota	Opisthokonta	Metazoa	Nemertea	Nemertea_X	Nemertea_XX	Cerebratulus	Cerebratulus_lacteus
Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Oligohymenophorea_X	Oligohymenophorea_XX	Pseudoplatynematum	Pseudoplatynematum_denticulatum
Eukaryota	Rhizaria	Foraminifera	Tubothalamea	Miliolida	Moliolidae	Quinqueloculina	Quinqueloculina_seminulum
Eukaryota	Opisthokonta	Metazoa	Platyhelminthes	NA	NA	NA	NA
Eukaryota	Excavata	Discoba	NA	NA	NA	NA	NA
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines_GRE2	Gregarines_GRE2_X	Gregarines_GRE2_XX	Gregarines_GRE2_XX_sp.
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Rhacostoma	Rhacostoma_atlantica
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Papiliocellulus	NA
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_pseudocurvisetus
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Ochromonadaceae	Ochromonadaceae_sp.
Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Scuticociliatia_1	Thigmophryidae	Myxophyllum	Myxophyllum_magnum
Eukaryota	Opisthokonta	Metazoa	Platyhelminthes	Turbellaria	Polycladida	Theama	Theama_sp.
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Scyphozoa	Stephanoscyphus	Stephanoscyphus_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Ostreopsis	Ostreopsis_ovata
Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Scuticociliatia_1	Philasterida	Parauronema	Parauronema_cf._virginianum
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytriales	Thraustochytriaceae	Ulkenia	Ulkenia_visurgensis
Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium_neolepis
Eukaryota	Excavata	Discoba	Euglenozoa	Kinetoplastida	Bodonidae	Bodo	NA
Eukaryota	Alveolata	Alveolata_X	Ellobiopsidae	Ellobiopsidae_X	Ellobiopsidae_XX	Thalassomyces	Thalassomyces_fagei
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Guinardia	Guinardia_delicatula
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_litoralis
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Aspergillus	Aspergillus_flavipes
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Hemigrapsus	Hemigrapsus_sinensis
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Poeobius	Poeobius_meseres
Eukaryota	Opisthokonta	Fungi	Ascomycota	Taphrinomycotina	Taphrinomycetes	Taphrina	NA
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Pheopolykrikos	Pheopolykrikos_beauchampii
Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Choanoeca	Choanoeca_perplexa
Eukaryota	Opisthokonta	Metazoa	Chaetognatha	Aphragmophora	Aphragmophora_X	Eukrohnia	Eukrohnia_fowleri
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_oestrupii
Eukaryota	Stramenopiles	Ochrophyta	Pinguiophyceae	Pinguiochrysidales	Pinguiochrysidaceae	NA	NA
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Clytia	Clytia_folleata
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidiniopsidaceae	NA	NA
Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Centramoebida	Acanthamoebidae	Acanthamoeba	Acanthamoeba_sp.
Eukaryota	Amoebozoa	Lobosa	Discosea-Flabellinia	NA	NA	NA	NA
Eukaryota	Stramenopiles	Ochrophyta	Pelagophyceae	Sarcinochrysidales	Sarcinochrysidaceae	Sarcinochrysidaceae_X	Sarcinochrysidaceae_X_sp.
Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_actinophorum
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemia	Wallemia_ichthyophaga
